order_id,product_id,quantity,discount,sales,profit
CA-2014-110478,OFF-AR-10001573,4,0.0,9.32,2.702799999999999
US-2011-167633,OFF-PA-10004888,3,0.2,15.552000000000003,5.4432
CA-2012-124541,OFF-BI-10004965,3,0.8,6.899999999999999,-12.075000000000003
CA-2013-155439,OFF-PA-10000029,4,0.0,25.92,12.441600000000001
CA-2011-165540,OFF-BI-10004094,5,0.8,8.849999999999998,-13.717499999999998
CA-2011-165428,OFF-BI-10002949,3,0.8,3.6479999999999992,-6.019200000000003
CA-2012-111234,OFF-LA-10002271,3,0.0,9.24,4.4352
CA-2014-117436,OFF-BI-10004040,2,0.0,10.36,5.0764
CA-2013-158694,OFF-BI-10004656,3,0.2,5.184000000000001,1.8143999999999996
US-2014-152569,TEC-PH-10002185,2,0.2,11.120000000000001,3.4749999999999996
CA-2013-151561,OFF-SU-10001574,3,0.0,10.95,3.2849999999999993
CA-2014-161774,TEC-PH-10004071,1,0.2,7.992000000000001,0.6993
CA-2014-122175,OFF-LA-10002271,2,0.0,6.16,2.9568
CA-2011-148369,OFF-BI-10004876,4,0.0,11.12,5.448799999999999
CA-2012-129917,OFF-BI-10001757,3,0.2,11.808,4.1328
CA-2014-167626,OFF-PA-10003424,3,0.2,8.904,3.3389999999999995
CA-2013-144309,OFF-PA-10001776,2,0.0,18.54,8.713799999999999
CA-2013-168557,OFF-BI-10002309,2,0.2,8.928,3.1247999999999996
CA-2013-149916,TEC-MA-10000752,1,0.2,11.56,3.7569999999999992
CA-2014-101959,OFF-BI-10001757,2,0.0,9.84,4.723199999999999
NI-2014-1380,OFF-AVE-10002892,2,0.7,16.938000000000006,-39.522000000000006
SF-2014-9650,OFF-WIL-10003933,1,0.0,12.689999999999998,5.82
NI-2013-8160,OFF-AVE-10004909,1,0.7,8.811000000000003,-10.299000000000001
TU-2013-8310,OFF-STA-10003803,2,0.6,12.767999999999999,-7.391999999999998
UG-2011-7530,OFF-FEL-10004974,1,0.7,8.064,-12.635999999999996
KZ-2014-8050,OFF-STA-10001747,1,0.7,7.515000000000001,-16.034999999999997
CG-2014-2000,OFF-STA-10002654,1,0.0,24.78,7.92
AU-2013-3750,OFF-SME-10004519,1,0.0,8.399999999999999,0.06
NI-2014-4550,OFF-IBI-10004916,1,0.7,4.203,-4.6469999999999985
NI-2012-5810,FUR-DEF-10002865,2,0.7,10.566,-7.0739999999999945
RS-2012-4100,OFF-ROG-10002866,1,0.0,30.689999999999998,0.6000000000000001
IR-2014-5950,OFF-WIL-10000986,1,0.0,11.19,2.88
UP-2014-3230,OFF-CAM-10001341,1,0.0,15.75,7.08
TU-2013-1240,OFF-ENE-10002833,2,0.6,37.68,-29.220000000000006
IZ-2014-2150,FUR-OFF-10001552,1,0.0,57.69,2.88
RO-2014-4730,OFF-WIL-10000604,2,0.0,24.96,1.98
TZ-2013-7040,FUR-RUB-10003411,1,0.0,22.169999999999998,0.0
TU-2014-6030,OFF-STO-10000347,2,0.6,13.032,-8.148
TU-2014-9840,OFF-HAR-10004099,1,0.6,4.140000000000001,-2.490000000000001
TU-2014-9840,OFF-ACC-10004008,1,0.6,5.928,-2.2319999999999993
CA-2014-6960,OFF-HAR-10001714,1,0.0,8.850000000000001,4.050000000000001
CG-2011-6540,OFF-ACC-10000798,1,0.0,6.66,0.5700000000000001
BO-2011-7760,OFF-BIN-10001274,2,0.0,23.880000000000003,10.02
CA-2014-4930,OFF-ADV-10003030,1,0.0,10.29,0.72
TU-2011-8570,OFF-ACC-10000233,1,0.6,6.06,-6.989999999999998
US-2014-111906,OFF-BI-10000506,3,0.2,24.768,5.208
MX-2011-155572,OFF-SU-10004780,2,0.0,46.56000000000001,3.72
MX-2011-159856,OFF-BI-10000188,2,0.0,7.12,0.2
MX-2012-132962,OFF-LA-10000203,2,0.0,8.879999999999999,3.72
US-2011-158442,OFF-LA-10000448,2,0.4,6.767999999999999,-2.0320000000000005
MX-2012-111150,OFF-EN-10002778,1,0.2,3.8400000000000007,0.17999999999999972
MX-2014-111080,OFF-BI-10000136,2,0.0,12.359999999999998,1.6
MX-2014-122455,OFF-LA-10000276,1,0.0,6.179999999999999,1.9
US-2013-108413,OFF-FA-10004775,3,0.6,8.304,-2.9159999999999995
MX-2014-147725,OFF-BI-10000821,2,0.0,10.88,3.4799999999999995
MX-2012-153500,OFF-LA-10003515,2,0.0,16.56,6.12
US-2013-152800,OFF-LA-10002868,3,0.2,16.416000000000004,-1.2840000000000003
US-2013-157175,OFF-EN-10000251,1,0.2,5.824,-1.096
MX-2014-121076,OFF-FA-10002782,2,0.0,14.84,4.6
MX-2011-117107,OFF-ST-10000442,1,0.0,15.36,2.9
US-2011-165281,OFF-BI-10004861,1,0.4,19.692,-3.948000000000003
IT-2014-3254948,OFF-BI-10001685,2,0.5,6.6899999999999995,-3.2699999999999996
ES-2014-5784467,OFF-BI-10002083,1,0.0,6.66,0.5700000000000001
ES-2013-4599518,OFF-BI-10001900,1,0.0,10.649999999999999,2.64
ES-2013-2335535,OFF-ST-10004097,1,0.4,9.341999999999999,0.9119999999999999
IN-2013-47960,OFF-EN-10004590,1,0.0,22.23,5.76
IN-2012-53420,OFF-BI-10003012,1,0.0,4.530000000000001,1.92
IN-2013-69128,OFF-LA-10000984,5,0.0,32.400000000000006,15.750000000000002
ID-2012-66146,OFF-BI-10000721,1,0.0,14.01,0.54
ID-2011-46483,OFF-PA-10003405,1,0.45,9.322500000000002,-1.7175000000000011
IN-2014-82736,OFF-BI-10002005,2,0.0,17.16,2.04
CA-2012-135545,TEC-AC-10004633,2,0.0,13.98,6.151200000000001
CA-2012-118948,OFF-AR-10001547,3,0.0,6.63,1.7901
CA-2013-138520,OFF-EN-10001137,2,0.0,8.26,3.7996
US-2013-123470,OFF-BI-10001989,3,0.7,18.882000000000005,-13.846800000000002
CA-2012-100454,OFF-AR-10002578,4,0.0,11.52,3.3407999999999998
CA-2011-160773,OFF-BI-10000546,6,0.7,5.184000000000001,-3.6288
CA-2012-143077,OFF-BI-10000088,3,0.8,6.587999999999999,-10.211400000000005
CA-2012-117611,OFF-FA-10002280,1,0.0,5.0,2.4
US-2014-147669,OFF-BI-10000632,1,0.7,13.023000000000001,-10.418399999999998
US-2011-117744,OFF-AR-10000940,7,0.2,16.464,1.4406000000000008
CA-2013-137848,OFF-EN-10001137,4,0.0,16.52,7.5992
CA-2013-156503,OFF-SU-10000946,2,0.2,12.768,1.436399999999999
CA-2013-100041,OFF-PA-10001622,2,0.0,9.08,4.085999999999999
CA-2014-164364,OFF-AR-10000315,3,0.0,9.209999999999999,2.3025
CA-2012-150511,OFF-PA-10001776,2,0.0,18.54,8.713799999999999
CA-2012-152681,OFF-AR-10003183,2,0.0,6.68,2.0039999999999996
CA-2014-155929,OFF-PA-10000859,2,0.2,6.368,2.388
CA-2012-120551,OFF-BI-10002071,3,0.0,17.43,8.0178
CA-2013-134516,FUR-FU-10001546,2,0.2,17.088,1.0679999999999996
CA-2013-146318,OFF-PA-10003953,2,0.0,12.96,6.2208000000000006
CA-2012-154900,OFF-PA-10002377,4,0.0,22.72,10.223999999999998
CA-2014-128965,OFF-FA-10001561,5,0.0,10.9,3.5970000000000004
CA-2013-116526,TEC-PH-10002365,1,0.0,8.78,2.2828
CA-2014-105669,OFF-BI-10002412,5,0.8,5.799999999999999,-10.15
CA-2013-162383,OFF-BI-10001757,6,0.7,8.856000000000002,-6.494400000000002
US-2013-144057,OFF-BI-10002353,6,0.8,18.527999999999995,-27.791999999999994
CA-2014-141747,OFF-ST-10003996,1,0.0,16.06,4.175599999999999
US-2013-148957,OFF-LA-10002195,4,0.0,12.32,5.9136
CA-2011-169446,OFF-PA-10000295,3,0.2,15.552000000000003,5.4432
TU-2013-6400,OFF-BIN-10003089,4,0.6,26.976,-16.223999999999997
TU-2013-5030,OFF-AVE-10004732,2,0.6,6.024,-8.735999999999999
AU-2011-790,OFF-KRA-10002752,1,0.0,7.799999999999999,1.23
SU-2014-5140,OFF-ACC-10003984,1,0.0,11.49,0.09
CA-2014-580,OFF-NOV-10000808,1,0.0,4.17,1.1400000000000001
HR-2014-3000,OFF-STO-10003728,1,0.0,13.5,0.54
LH-2011-1240,OFF-ACC-10001993,1,0.7,3.8340000000000005,-3.4559999999999995
TU-2013-8060,FUR-ELD-10004727,1,0.6,12.600000000000001,-15.119999999999997
MZ-2011-6360,OFF-WIL-10003774,1,0.0,6.449999999999999,1.6500000000000001
NI-2014-460,OFF-GLO-10004430,1,0.7,4.8420000000000005,-4.218
CA-2011-9140,OFF-OIC-10000988,1,0.0,17.19,6.51
TU-2012-7510,OFF-ACC-10004538,1,0.6,5.472,-4.128
ZA-2014-2620,OFF-HON-10004014,1,0.0,9.27,3.24
UP-2014-5690,OFF-STA-10003908,1,0.0,14.7,2.94
TU-2011-3230,OFF-IBI-10004959,1,0.6,6.191999999999999,-4.967999999999998
US-2012-100881,FUR-FU-10002004,1,0.4,10.091999999999999,-3.5480000000000005
MX-2011-132479,FUR-FU-10004427,1,0.0,15.6,6.7
MX-2013-112606,OFF-BI-10002483,4,0.2,10.24,0.31999999999999956
MX-2013-132297,OFF-PA-10003380,1,0.0,12.24,3.4200000000000004
MX-2011-105564,OFF-BI-10000765,2,0.0,7.880000000000001,1.48
US-2011-156888,FUR-FU-10000944,2,0.6,10.703999999999999,-8.575999999999997
MX-2014-159464,OFF-LA-10003503,3,0.0,18.0,4.680000000000001
MX-2014-152086,OFF-ST-10001227,9,0.0,96.3,36.54
MX-2011-158204,OFF-LA-10002673,1,0.0,4.5,2.1600000000000006
MX-2014-105319,OFF-PA-10000863,1,0.0,10.2,0.0
IT-2014-1874749,OFF-BI-10004054,3,0.5,8.010000000000002,-1.5300000000000011
ES-2014-2542619,OFF-FA-10003836,1,0.0,15.959999999999997,1.59
ES-2014-2194172,OFF-BI-10001384,1,0.0,13.829999999999998,5.1
IN-2013-76681,OFF-EN-10000726,2,0.47000000000000003,9.0312,-2.0688000000000013
ID-2014-74238,OFF-BI-10002243,1,0.15000000000000002,25.0665,8.2365
CA-2014-133431,OFF-BI-10000605,5,0.2,15.24,5.143499999999998
CA-2012-144267,OFF-PA-10003657,1,0.0,4.28,1.9259999999999997
CA-2012-124268,OFF-AR-10004817,3,0.0,15.48,4.4891999999999985
CA-2014-149048,OFF-PA-10001752,3,0.0,14.940000000000001,7.320600000000001
CA-2011-156594,OFF-AR-10004269,1,0.0,4.13,1.1564
US-2014-131849,FUR-FU-10004164,1,0.0,4.95,2.1780000000000004
CA-2012-132486,OFF-EN-10002600,4,0.0,11.8,5.664
CA-2011-120278,OFF-BI-10004970,3,0.0,12.39,5.8233
CA-2013-123015,OFF-BI-10004967,3,0.2,4.992000000000001,1.6848
CA-2011-104178,FUR-FU-10000771,1,0.0,6.28,2.6376000000000004
CA-2012-168809,OFF-BI-10000315,1,0.8,3.7979999999999987,-6.0768
CA-2012-137925,OFF-PA-10002659,7,0.0,23.66,10.883599999999998
CA-2013-113600,OFF-BI-10000201,3,0.7,2.2140000000000004,-1.4760000000000004
CA-2014-159100,TEC-AC-10003499,2,0.2,18.528000000000002,4.4004
MZ-2011-2490,OFF-HON-10001508,1,0.0,10.26,0.18
TU-2011-9190,OFF-BIN-10000837,1,0.6,9.744,-4.895999999999999
IS-2013-8240,OFF-BOS-10004950,1,0.0,15.48,2.61
TU-2014-8010,OFF-CAR-10003259,2,0.6,11.351999999999999,-11.087999999999996
TU-2012-7140,OFF-STO-10003082,2,0.6,6.6000000000000005,-2.8200000000000003
CG-2013-20,OFF-AVE-10004148,1,0.0,13.29,2.37
NI-2011-4150,FUR-RUB-10003411,1,0.7,6.651000000000001,-15.518999999999998
ZI-2013-810,OFF-WIL-10001979,1,0.7,3.195,-4.814999999999998
NI-2013-1790,OFF-AVE-10001847,2,0.7,7.416,-14.843999999999998
TU-2014-9870,OFF-AME-10002949,2,0.6,8.592,-10.368
MO-2013-5150,OFF-CAR-10002375,1,0.0,13.5,4.32
EG-2014-6810,OFF-JIF-10002275,1,0.0,12.059999999999999,3.3600000000000003
AU-2013-2590,OFF-SME-10004247,1,0.0,48.96,22.02
PL-2011-3160,OFF-IBI-10001640,1,0.0,6.99,3.42
MX-2013-137155,OFF-EN-10003898,1,0.0,12.459999999999999,0.12
MX-2012-120572,OFF-FA-10001427,1,0.0,9.34,0.45999999999999996
MX-2013-147431,OFF-LA-10004318,2,0.4,8.568,-5.712
US-2014-118297,OFF-BI-10003975,4,0.4,12.191999999999998,-0.048000000000000397
US-2014-110534,OFF-SU-10001412,2,0.6,12.352,-14.528
MX-2011-164518,OFF-LA-10001634,2,0.0,17.2,6.5200000000000005
MX-2013-135006,OFF-PA-10000745,1,0.0,11.24,3.2399999999999998
MX-2014-131261,OFF-BI-10002796,2,0.2,13.535999999999998,4.216
US-2013-166646,OFF-BI-10002483,4,0.7,3.8400000000000007,-6.08
MX-2013-137050,OFF-PA-10002944,1,0.0,11.08,4.08
MX-2013-134453,OFF-EN-10000714,3,0.0,71.7,2.8200000000000003
ES-2011-3540276,OFF-BI-10004722,2,0.1,10.422,1.962
ES-2013-1622008,OFF-SU-10003277,1,0.1,9.450000000000001,0.8400000000000001
ES-2012-1526126,OFF-FA-10001724,1,0.0,11.4,1.71
ID-2013-23971,OFF-BI-10000518,3,0.1,15.957,-1.143
ID-2012-57655,OFF-LA-10001672,2,0.47000000000000003,11.829600000000001,-7.8504000000000005
IN-2014-49549,FUR-FU-10002665,2,0.25,28.034999999999997,5.175000000000001
IN-2013-13681,OFF-LA-10004745,2,0.45,10.296,0.6960000000000015
ID-2014-24363,OFF-LA-10002939,1,0.17,9.412199999999999,0.5621999999999996
IN-2014-41345,OFF-FA-10003962,3,0.47000000000000003,17.6967,-13.443299999999999
IN-2013-44936,OFF-BI-10002558,1,0.1,10.8,0.0
IN-2013-46091,OFF-BI-10000168,3,0.0,17.1,4.2299999999999995
ID-2012-20212,OFF-SU-10001877,1,0.47000000000000003,7.314,-0.42599999999999927
US-2012-150630,OFF-BI-10001525,6,0.7,6.858000000000001,-5.715
CA-2013-129714,OFF-BI-10002160,1,0.2,3.048,1.0668
CA-2014-127285,OFF-BI-10002072,2,0.2,13.904,5.2139999999999995
CA-2013-168956,OFF-PA-10000809,1,0.2,5.184000000000001,1.8144
CA-2013-128923,OFF-AR-10000475,1,0.2,9.328000000000001,0.8162000000000007
CA-2014-132185,OFF-AR-10000422,5,0.2,8.76,0.7664999999999997
CA-2012-144099,OFF-BI-10001078,1,0.2,4.304,1.5602
CA-2012-136378,OFF-BI-10003707,3,0.8,9.155999999999997,-13.734000000000002
CA-2011-103401,OFF-PA-10003309,2,0.0,12.96,6.2208000000000006
CA-2012-124044,OFF-BI-10003460,3,0.2,10.512,3.6792
CA-2012-168634,OFF-AP-10001626,2,0.0,7.78,2.0228
US-2014-147886,OFF-PA-10003651,4,0.0,26.72,12.8256
CA-2014-140186,FUR-FU-10004848,1,0.0,51.75,15.524999999999999
CA-2013-131205,OFF-AR-10003469,3,0.0,5.28,2.5343999999999998
CA-2013-140130,OFF-AR-10004269,3,0.0,12.39,3.4692000000000003
CA-2014-115777,OFF-PA-10000552,3,0.0,19.44,9.3312
CA-2014-156237,OFF-BI-10000301,2,0.7,3.8820000000000006,-2.588
US-2013-117541,OFF-PA-10001609,5,0.0,16.45,7.566999999999999
US-2014-168802,OFF-BI-10002393,4,0.2,18.368000000000002,5.9696
US-2011-127635,OFF-BI-10001721,2,0.8,8.551999999999998,-13.6832
CA-2011-159849,OFF-FA-10000053,3,0.0,5.67,0.11340000000000017
US-2014-132927,OFF-BI-10001116,7,0.7,11.088000000000003,-8.1312
CA-2012-108259,OFF-LA-10002945,1,0.2,5.04,1.6379999999999997
CA-2014-108931,OFF-PA-10003845,2,0.0,11.56,5.6644000000000005
CA-2012-130855,OFF-SU-10003936,2,0.0,6.36,0.0636000000000001
IR-2013-3430,OFF-STI-10000697,1,0.0,14.879999999999999,1.92
SG-2013-6790,OFF-STA-10002719,2,0.0,52.08,17.700000000000003
NI-2011-2720,OFF-AVE-10000894,2,0.7,6.7139999999999995,-13.025999999999994
SA-2014-3860,OFF-SME-10004754,2,0.0,9.600000000000001,2.88
CM-2013-3760,FUR-IKE-10003642,1,0.0,143.79000000000002,4.29
NI-2012-9010,OFF-BOS-10000557,2,0.7,8.694,-10.745999999999997
SO-2014-6790,OFF-WIL-10001889,2,0.0,9.060000000000002,4.5
NI-2012-3530,OFF-STA-10001747,1,0.7,7.515000000000001,-16.034999999999997
TU-2014-6050,OFF-FIS-10002784,1,0.6,14.207999999999998,-8.892
HU-2014-6130,OFF-HON-10001508,1,0.0,10.26,0.18
RS-2011-470,OFF-ELD-10002578,1,0.0,10.29,2.9699999999999998
ZI-2014-6740,OFF-ROG-10002279,1,0.7,7.191000000000001,-16.329
IZ-2014-8090,OFF-SAN-10002441,1,0.0,15.749999999999996,1.71
IV-2014-9400,OFF-ACC-10004538,1,0.0,13.68,4.08
MX-2013-159191,OFF-EN-10003559,1,0.0,8.040000000000001,3.5200000000000005
MX-2012-161179,OFF-SU-10004904,1,0.0,13.24,2.78
US-2014-102729,OFF-PA-10001576,2,0.4,12.12,-6.080000000000001
US-2014-167500,OFF-BI-10000925,4,0.4,7.056000000000002,-1.1840000000000017
MX-2012-114902,OFF-BI-10001598,1,0.0,3.18,1.4199999999999997
US-2013-131975,OFF-BI-10000542,4,0.4,22.416,-13.104000000000003
US-2013-165785,OFF-LA-10003898,3,0.6,8.208000000000002,-9.492
MX-2014-156293,OFF-FA-10000300,3,0.0,22.860000000000003,6.839999999999999
US-2012-135671,OFF-BI-10004654,1,0.4,12.18,-2.8600000000000008
MX-2013-156202,OFF-FA-10002427,1,0.0,8.940000000000001,0.08
US-2013-167675,OFF-FA-10004265,1,0.4,4.536,-1.1439999999999997
MX-2013-134194,OFF-BI-10002483,7,0.4,13.440000000000001,-3.9200000000000017
IT-2014-5784522,OFF-BI-10003642,1,0.5,6.51,-2.4899999999999993
IT-2011-1521406,OFF-BI-10000844,2,0.5,4.530000000000001,-0.030000000000001137
ES-2011-4272488,OFF-BI-10000894,1,0.0,10.53,2.4000000000000004
ES-2012-2599182,OFF-LA-10002625,3,0.0,13.950000000000001,3.87
ID-2013-24412,OFF-LA-10001185,2,0.45,7.854,-0.6059999999999999
ID-2012-78515,OFF-BI-10003012,2,0.1,8.154000000000002,2.9339999999999997
ID-2014-40281,FUR-FU-10001477,1,0.27,18.396,-1.2840000000000007
IN-2013-16026,OFF-BI-10000305,1,0.5,3.9749999999999996,-2.5649999999999995
IN-2014-44110,OFF-AR-10000720,3,0.17,63.1215,2.281500000000001
IN-2014-79327,OFF-BI-10000698,2,0.0,9.780000000000001,3.42
ID-2011-56535,OFF-BI-10001096,2,0.17,25.148999999999997,5.409000000000001
IN-2011-86460,OFF-PA-10003033,2,0.4,18.36,2.700000000000001
ID-2013-80622,OFF-BI-10002975,2,0.4,7.092,-4.308000000000001
CA-2014-163405,OFF-AR-10001246,2,0.0,5.88,1.7051999999999996
CA-2013-154711,OFF-BI-10000605,4,0.2,12.192,4.114799999999999
CA-2014-159884,OFF-ST-10000344,1,0.2,10.744,0.8057999999999996
CA-2014-167094,OFF-PA-10003953,1,0.2,5.184000000000001,1.8144
CA-2011-138317,OFF-BI-10000069,2,0.7,9.006000000000002,-7.204800000000002
CA-2013-130029,OFF-FA-10001135,2,0.0,3.96,0.07920000000000016
CA-2012-104941,OFF-BI-10001249,3,0.0,19.14,8.8044
CA-2013-140417,OFF-BI-10004828,1,0.7,5.022,-3.5153999999999996
US-2014-133312,OFF-ST-10001325,1,0.0,10.48,2.8296
US-2014-106145,FUR-FU-10003829,3,0.0,9.24,2.9567999999999994
CA-2011-103492,OFF-BI-10004817,5,0.8,11.979999999999997,-19.16800000000001
CA-2011-148425,OFF-BI-10000201,9,0.7,6.642000000000001,-4.427999999999999
CA-2012-109190,OFF-BI-10000977,1,0.8,6.079999999999998,-10.336000000000002
US-2014-130603,OFF-BI-10000301,9,0.8,11.645999999999997,-17.469000000000005
TU-2013-4760,OFF-ENE-10000012,1,0.6,11.352000000000002,-15.618000000000002
IZ-2014-4660,OFF-HAR-10002914,1,0.0,11.459999999999999,4.11
IZ-2012-1710,OFF-STO-10003082,1,0.0,8.25,3.54
TU-2013-3390,OFF-XER-10000641,1,0.6,17.952,-12.588000000000001
NI-2011-8500,OFF-ACC-10004322,2,0.7,8.766000000000002,-10.853999999999996
BO-2012-5210,OFF-CAR-10001358,2,0.0,9.600000000000001,4.38
NI-2014-9790,OFF-CAM-10004271,1,0.7,11.088000000000003,-17.381999999999998
NI-2013-7980,FUR-NOV-10002911,1,0.7,25.344000000000005,-54.93599999999999
NI-2012-2810,OFF-BIN-10000561,2,0.7,10.71,-22.169999999999995
IR-2011-4250,OFF-KRA-10001967,1,0.0,19.98,9.57
NI-2012-390,OFF-ENE-10000199,1,0.7,8.964000000000002,-20.046
TU-2013-6370,OFF-WIL-10004697,1,0.6,5.208,-3.791999999999999
TU-2013-9820,OFF-STA-10001895,2,0.6,8.256,-3.324
NI-2014-1470,OFF-ACC-10004713,4,0.7,10.080000000000002,-10.439999999999998
RO-2014-2420,OFF-SME-10003134,1,0.0,10.8,2.79
CA-2013-7950,OFF-ACC-10000307,2,0.0,16.08,6.720000000000001
NI-2014-9870,OFF-KRA-10004892,1,0.7,2.7,-6.3
TO-2013-3020,OFF-WIL-10001069,2,0.0,7.98,0.8400000000000001
MX-2014-135328,OFF-FA-10004206,1,0.0,6.859999999999999,1.78
US-2013-165939,OFF-BI-10003718,5,0.6,7.720000000000001,-4.4799999999999995
MX-2014-148684,OFF-EN-10000358,1,0.0,10.5,5.04
US-2013-162600,OFF-FA-10003007,2,0.4,11.616,-3.104
US-2012-122658,OFF-LA-10004933,5,0.4,18.720000000000002,-8.480000000000002
US-2014-155334,OFF-AR-10003913,1,0.4,6.635999999999998,-2.4439999999999995
MX-2013-142972,OFF-BI-10002681,1,0.0,9.959999999999997,3.5799999999999996
MX-2013-167948,OFF-LA-10002063,3,0.0,14.1,2.8200000000000003
MX-2013-153878,OFF-ST-10001590,1,0.0,11.32,0.0
MX-2014-158694,OFF-LA-10002635,3,0.0,15.060000000000002,6.9
US-2014-147221,OFF-LA-10000598,3,0.4,9.683999999999997,-0.21599999999999966
ES-2012-1450950,OFF-BI-10003650,2,0.0,17.82,3.18
IN-2014-47295,OFF-FA-10003161,1,0.1,10.692,3.6720000000000006
ID-2011-75232,OFF-SU-10003527,1,0.45,8.481,-3.248999999999999
ID-2013-22725,OFF-LA-10001764,2,0.1,9.072000000000001,-0.528
US-2011-111171,OFF-BI-10002103,5,0.8,8.689999999999998,-14.773
CA-2013-157686,FUR-CH-10001146,4,0.2,194.848,12.177999999999983
US-2011-157021,OFF-BI-10000042,4,0.2,17.088,5.553599999999999
CA-2014-159884,OFF-FA-10000585,3,0.2,8.376000000000001,2.7222
CA-2014-107748,OFF-PA-10002005,2,0.0,12.96,6.2208000000000006
US-2011-166310,FUR-FU-10001546,2,0.6,8.544,-7.475999999999999
CA-2014-126123,OFF-BI-10004224,1,0.8,13.455999999999998,-23.54800000000001
CA-2014-131653,OFF-LA-10001045,2,0.0,5.22,2.4012
CA-2014-127474,OFF-PA-10001166,1,0.2,5.184000000000001,1.8144
CA-2013-130778,OFF-AP-10000595,2,0.0,8.74,2.2724
CA-2012-157343,OFF-AR-10003183,3,0.2,8.016,1.0019999999999993
CA-2011-103807,OFF-PA-10002195,3,0.0,15.24,7.1628
CA-2011-130575,OFF-BI-10002353,3,0.8,9.263999999999998,-13.895999999999997
RS-2013-3300,OFF-HAR-10001855,1,0.0,6.57,2.61
KE-2014-2610,OFF-SAN-10000844,2,0.0,33.239999999999995,5.28
ZA-2012-7690,OFF-ELD-10001293,1,0.0,9.329999999999998,2.9699999999999998
UP-2014-7520,OFF-ACC-10000798,1,0.0,6.66,0.5700000000000001
CG-2013-1980,OFF-WIL-10003774,1,0.0,6.449999999999999,1.6500000000000001
NI-2014-8820,OFF-HAR-10003659,4,0.7,12.96,-24.239999999999995
EG-2013-8790,OFF-EAT-10000820,1,0.0,21.99,10.11
TU-2013-7240,OFF-AVE-10004570,1,0.6,4.428,-3.2220000000000004
KZ-2014-5810,OFF-BOS-10002558,1,0.7,9.063000000000002,-16.317
UP-2013-190,OFF-WIL-10000986,1,0.0,11.19,2.88
TU-2013-3080,TEC-OKI-10003770,1,0.6,49.21200000000001,-68.89800000000001
IR-2011-5080,FUR-ELD-10000038,1,0.0,56.730000000000004,19.259999999999998
NI-2011-5560,OFF-AVE-10000894,2,0.7,6.7139999999999995,-13.025999999999994
NI-2013-7440,OFF-ENE-10000012,1,0.7,8.514000000000003,-18.456
TU-2014-7970,OFF-AME-10000244,1,0.6,10.836000000000002,-5.424000000000001
RS-2013-8390,OFF-KRA-10000113,1,0.0,19.29,1.1400000000000001
MX-2013-156335,OFF-FA-10002526,3,0.0,20.76,9.540000000000001
MX-2013-168739,OFF-ST-10003729,1,0.0,11.32,1.92
US-2011-123862,OFF-AR-10000614,1,0.4,9.299999999999999,-4.659999999999999
MX-2011-135440,OFF-PA-10003301,1,0.0,11.059999999999999,3.2
MX-2014-166814,OFF-SU-10001476,1,0.0,16.52,4.279999999999999
US-2014-116869,OFF-BI-10004305,3,0.4,8.208,-2.3520000000000003
IT-2011-2421873,OFF-BI-10000171,2,0.5,6.8100000000000005,-3.0300000000000002
ES-2012-1431851,OFF-FA-10004709,3,0.0,48.87,17.099999999999998
ES-2014-4489967,OFF-FA-10003463,4,0.0,46.08,18.36
IT-2013-5115273,OFF-LA-10000039,1,0.0,9.0,1.26
IT-2014-1768456,OFF-AR-10000475,1,0.5,25.259999999999998,-10.619999999999997
ES-2012-4604882,OFF-BI-10001717,2,0.0,11.82,4.199999999999999
ES-2011-4557691,FUR-FU-10004689,2,0.0,40.26,8.040000000000001
IT-2011-1320928,OFF-BI-10004903,1,0.5,4.245,-1.875
ID-2012-51544,OFF-EN-10001154,2,0.47000000000000003,9.540000000000001,-8.100000000000001
ID-2014-36473,OFF-SU-10003527,7,0.47000000000000003,57.20819999999999,-24.9018
IN-2012-78123,OFF-LA-10003132,2,0.0,13.079999999999998,3.66
ID-2014-71403,OFF-AR-10002665,2,0.27,35.565599999999996,-10.2744
IN-2014-34128,OFF-FA-10003615,3,0.0,23.580000000000002,5.3999999999999995
ID-2011-25581,OFF-EN-10003435,2,0.5,20.88,-7.98
ID-2011-14220,OFF-LA-10003381,1,0.1,11.448,-0.13200000000000012
ID-2014-81259,OFF-LA-10001538,2,0.4,10.835999999999999,-0.5640000000000001
ID-2013-80433,OFF-AR-10000125,2,0.4,18.576,-8.064
CA-2013-111010,OFF-FA-10003472,6,0.0,7.5600000000000005,0.3024
CA-2014-117457,OFF-PA-10002893,1,0.0,9.68,4.6464
CA-2014-157651,TEC-AC-10003116,1,0.2,14.200000000000001,3.372499999999999
CA-2013-159737,OFF-BI-10004236,3,0.8,8.807999999999998,-14.973600000000001
CA-2011-162362,OFF-BI-10000546,4,0.0,11.52,5.6448
CA-2014-129805,FUR-FU-10001935,2,0.0,7.4,3.0340000000000007
CA-2011-121286,OFF-FA-10000585,3,0.2,8.376000000000001,2.7222
CA-2012-121720,OFF-BI-10001308,2,0.7,3.7680000000000007,-3.1400000000000006
CA-2011-106264,OFF-SU-10002189,3,0.0,11.91,0.11909999999999954
US-2014-155999,OFF-BI-10000404,2,0.2,13.76,4.644
CA-2012-143105,OFF-LA-10004093,1,0.0,7.31,3.4356999999999998
CA-2014-104024,OFF-AR-10001972,7,0.2,9.408000000000001,0.7056000000000004
CA-2014-166856,OFF-BI-10002012,7,0.2,10.080000000000002,3.5279999999999996
